RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
5	-2665989	-4850837	18.5	101.25	183000	1011500	47QQA3756046986	NE47-08	T	MTS		LA	13			LA	N				THIUKHAOLUANGPHRABANG	Thiu Khao Luang Phrabang	Thiu Khao Luang Phrabang	LUANGPHRABANG THIUKHAO	Luang Phrabang, Thiu Khao	Luang Phrabang, Thiu Khao		2010-12-23
5	-2667913	-3683575	18.15	105.416667	180900	1052500	48QWF4407206831	NE48-07	T	PK		LA	00			LA	N				RAOCO	Rao Co	Rao Co	RAOCO	Rao Co	Rao Co		1998-08-11
5	-3720872	-4945465	20.4	105.083333	202400	1050500	48QWH0869555749	NF48-15	H	STM		VM	00			LA	N				SONGLUONG	Sông Luông	Song Luong	LUONG SONG	Luông, Sông	Luong, Song		1995-04-14
5	-3709446	-4929872	18.75	105.75	184500	1054500	48QWF7905673332	NE48-07	H	STM		VM	00			LA	N				XEXONGKA	Xé Xongka	Xe Xongka	XONGKA XE	Xongka, Xé	Xongka, Xe		1998-10-16
6	-3724157	-4949820	20.378611	105.101111	202243	1050604	48QWH1055153383	NF48-15	H	STM		VM	00			LA	N				NAMNIEM	Nậm Niem	Nam Niem	NIEM NAM	Niem, Nậm	Niem, Nam		2000-11-28
6	-3724404	-4950207	17.733333	105.733333	174400	1054400	48QWE7775060835	NE48-11	T	MT		VM	00			LA	N				NUINUOCRUNG	Núi Nước Rung	Nui Nuoc Rung	NUOCRUNG NUI	Nước Rung, Núi	Nuoc Rung, Nui		1995-04-14
6	-3721788	-4946751	17.666667	105.783333	174000	1054700	48QWE8308253480	NE48-11	T	PASS		VM	00			LA	N			Ðèo	DEOMUGIA	Ðèo Mụ Giạ	Deo Mu Gia	MUGIA DEO	Mụ Giạ, Ðèo	Mu Gia, Deo		1998-10-16
5	-2666802	-3681824	18.3	105.216667	181800	1051300	48QWF2289823390	NE48-07	T	MT		LA	23			LA	N				PHOUNGAM	Phou Ngam	Phou Ngam	NGAM PHOU	Ngam, Phou	Ngam, Phou		2010-12-22
5	-2664779	-3678530	17.983333	105.633333	175900	1053800	48QWE6705488456	NE48-11	T	MT		LA	00			LA	N				PHOUKATANG	Phou Katang	Phou Katang	KATANG PHOU	Katang, Phou	Katang, Phou		1994-04-22
5	-3729869	-4957979	19.533333	104.166667	193200	1041000	48QVG1257360054	NE48-02	H	STM		VM	00			LA	N				NAMTHAM	Nam Tham	Nam Tham	THAM NAM	Tham, Nam	Tham, Nam		1995-04-14
5	-3728193	-4955577	19.616667	104.033333	193700	1040200	48QUG9863569350	NE48-02	T	MT		VM	00			LA	N				PHUSENIOUM	Phu Senioum	Phu Senioum	SENIOUM PHU	Senioum, Phu	Senioum, Phu		1995-04-14
5	-3728017	-4955320	19.216667	104.016667	191300	1040100	48QUG9663525093	NE48-02	T	MT		VM	00			LA	N				PHOUSAMTIE	Phou Sam Tié	Phou Sam Tie	SAMTIE PHOU	Sam Tié, Phou	Sam Tie, Phou		1995-04-14
6	-3716365	-4939587	18.383333	105.15	182300	1050900	48QWF1584532603	NE48-07	T	PASS		VM	00			LA	N				DEOKEONUA	Ðèo Kẹo Nu’a	Deo Keo Nu'a	KEONUA DEO	Kẹo Nu’a, Ðèo	Keo Nu'a, Deo		1995-04-14
5	-2664353	-3677882	18.283333	105.25	181700	1051500	48QWF2642321551	NE48-07	T	MT		LA	00			LA	N				PHOUHONGLEU	Phou Hong Leu	Phou Hong Leu	HONGLEU PHOU	Hong Leu, Phou	Hong Leu, Phou		1994-04-22
5	-3711348	-4932569	17.816667	105.683333	174900	1054100	48QWE7241570035	NE48-11	T	MT		VM	00			LA	N				PHOUCOPI	Phou Cô Pi	Phou Co Pi	COPI PHOU	Cô Pi, Phou	Co Pi, Phou		1995-04-14
5	-3721557	-4946428	19.283333	104.433333	191700	1042600	48QVG4045932275	NE48-02	H	STM		VM	00			LA	N				NAMMO	Nam Mô	Nam Mo	MO NAM	Mô, Nam	Mo, Nam		1995-04-14
5	-2665920	-3680280	17.9	105.6	175400	1053600	48QWE6355479224	NE48-11	T	MT		LA	00			LA	N				PHOULORI	Phou Lori	Phou Lori	LORI PHOU	Lori, Phou	Lori, Phou		1994-04-22
5	-2666122	-3680578	19.666667	104.333333	194000	1042000	48QVG3011674732	NE48-02	H	STM		LA	00			LA	N				HOUAYMAY	Houay May	Houay May	MAY HOUAY	May, Houay	May, Houay		1994-04-22
5	-2666118	-3680572	18.983333	104.516667	185900	1043100	48QVF4912499053	NE48-06	T	PK		LA	00			LA	N				PHUMATE	Phu Mate	Phu Mate	MATE PHU	Mate, Phu	Mate, Phu		1994-04-22
5	-2666114	-3680567	19.683333	104.033333	194100	1040200	48QUG9867776727	NE48-02	H	STM		LA	00			LA	N				NAMMAT	Nam Mat	Nam Mat	MAT NAM	Mat, Nam	Mat, Nam		1998-08-11
5	-3731692	-4960299	18.6	105.166667	183600	1051000	48QWF1758356577	NE48-07	T	MT		VM	00			LA	N				NUITOCNACLEC	Núi Tóc Nâc Lec	Nui Toc Nac Lec	TOCNACLEC NUI	Tóc Nâc Lec, Núi	Toc Nac Lec, Nui		1995-04-14
6	-3712520	-4934158	18.933333	104.583333	185600	1043500	48QVF5612893503	NE48-06	T	MT		VM	00			LA	N				PHUDENDIN	Phu Ðen Ðin	Phu Den Din	DENDIN PHU	Ðen Ðin, Phu	Den Din, Phu		1995-04-14
5	-2664110	-3677517	19.45	103.166667	192700	1031000	48QUG0754151646	NE48-01	T	PLN		LA	14			LA	N			Thông	THONGHAIHIN	Thông Haihin	Thong Haihin	HAIHIN THONG	Haihin, Thông	Haihin, Thong		1998-08-11
5	-2669576	-3686246	19.716667	104.4	194300	1042400	48QVG3712480239	NE48-02	T	MT		LA	00			LA	N				PHOUYANDINH	Phou Yan Dinh	Phou Yan Dinh	YANDINH PHOU	Yan Dinh, Phou	Yan Dinh, Phou		1994-04-22
5	-2669405	-3685997	19.166667	104.233333	191000	1041400	48QVG1938719446	NE48-02	T	MT		LA	00			LA	N				PHOUXANGLINH	Phou Xang Linh	Phou Xang Linh	XANGLINH PHOU	Xang Linh, Phou	Xang Linh, Phou		1994-04-22
5	-2665889	-3680234	20.470278	104.376667	202813	1042236	48QVH3499163647	NF48-14	T	PK		LA	00			LA	N			Phou	PHOULONG	Phou Long	Phou Long	LONG PHOU	Long, Phou	Long, Phou		2001-07-02
5	-2669390	-3685982	17.65	105.816667	173900	1054900	48QWE8662651651	NE48-11	T	MT		LA	00			LA	N				PHOUXANG	Phou Xang	Phou Xang	XANG PHOU	Xang, Phou	Xang, Phou		1994-04-22
5	-2668404	-3684393	20.483333	104.45	202900	1042700	48QVH4264465065	NF48-14	H	STMX		LA	00			LA	N				NAMSIM	Nam Sim	Nam Sim	SIM NAM	Sim, Nam	Sim, Nam		1994-04-22
5	-2656569	-3665627	20.435556	104.3875	202608	1042315	48QVH3610659800	NF48-14	T	RDGE		LA	00			LA	N			Phou	PHOUBANBO	Phou Banbo	Phou Banbo	BANBO PHOU	Banbo, Phou	Banbo, Phou		2001-07-02
5	-3735499	-4965429	19.216667	104.116667	191300	1040700	48QVG0714725037	NE48-02	T	MT		VM	00			LA	N				PHOUXONG	Phou Xong	Phou Xong	XONG PHOU	Xong, Phou	Xong, Phou		1995-04-14
5	-2666186	-3680683	19.25	103.966667	191500	1035800	48QUG9140128813	NE48-02	T	MT		LA	00			LA	N				PHOUMIENG	Phou Mieng	Phou Mieng	MIENG PHOU	Mieng, Phou	Mieng, Phou		1994-04-22
5	-3733874	-4963355	19.2	104.183333	191200	1041100	48QVG1414723158	NE48-02	T	MT		VM	00			LA	N				PHOUXAILAILENG	Phou Xai Lai Leng	Phou Xai Lai Leng	XAILAILENG PHOU	Xai Lai Leng, Phou	Xai Lai Leng, Phou		1995-04-14
5	-3731758	-4960388	19.233333	104.083333	191400	1040500	48QVG0365326899	NE48-02	T	MT		VM	00			LA	N				PHOUTONGCHINH	Phou Tong Chinh	Phou Tong Chinh	TONGCHINH PHOU	Tong Chinh, Phou	Tong Chinh, Phou		1995-04-14
5	-2664202	-3677653	20.516667	104.55	203100	1043300	48QVH5308368722	NF48-14	H	STM		LA	00			LA	N				HOUAYHEN	Houay Hèn	Houay Hen	HEN HOUAY	Hèn, Houay	Hen, Houay		1994-04-22
5	-2669339	-3685910	20.533333	104.5	203200	1043000	48QVH4787570582	NF48-14	H	STM		LA	00			LA	N				HOUAYVONG	Houay Vong	Houay Vong	VONG HOUAY	Vong, Houay	Vong, Houay		1994-04-22
5	-3246853	-3676822	19.366667	101.216667	192200	1011300	47QQB3283442893	NE47-04	T	MT		TH	00			LA	N				PHUCHAM	Phu Cham	Phu Cham	CHAM PHU	Cham, Phu	Cham, Phu		1994-04-16
5	-1033306	-3685509	14.3	106.033333	141800	1060200	48PXA1144981153	ND48-07	T	HLL		CB	00			LA	N				PHNUMTIENGKHE	Phnum Tiĕng Khê	Phnum Tieng Khe	TIENGKHE PHNUM	Tiĕng Khê, Phnum	Tieng Khe, Phnum		1994-04-16
5	-1033132	-4851634	14.333333	106	142000	1060000	48PXA0783884825	ND48-07	T	MT		CB	00			LA	N				PHNUMTAPUNGKAN	Phnum Tapung Kan	Phnum Tapung Kan	TAPUNGKAN PHNUM	Tapung Kan, Phnum	Tapung Kan, Phnum		1994-04-16
5	-1024695	-1513490	14.266667	106.033333	141600	1060200	48PXA1146677466	ND48-07	T	HLL		CB	00			LA	N				PHOUNGOUA	Phou Ngoua	Phou Ngoua	NGOUA PHOU	Ngoua, Phou	Ngoua, Phou		1994-04-16
5	-1024511	-1512933	14.3	106.183333	141800	1061100	48PXA2763081231	ND48-07	H	STM		CB	00			LA	N				HOUAYLAN	Houay Lan	Houay Lan	LAN HOUAY	Lan, Houay	Lan, Houay		1994-04-16
5	-1024024	-1511361	14.3	106.3	141800	1061800	48PXA4021581298	ND48-07	H	STM		CB	00			LA	N				HOUAYKHAMPHA	Houay Khampha	Houay Khampha	KHAMPHA HOUAY	Khampha, Houay	Khampha, Houay		1994-04-16
5	-3719050	-4943100	14.866667	107.6	145200	1073600	48PYB7977645208	ND48-08	T	MT		VM	00			LA	N				NGOKLANGLO	Ngok Lang Lô	Ngok Lang Lo	LANGLO NGOK	Lang Lô, Ngok	Lang Lo, Ngok		1995-04-14
5	-2663896	-3677191	21.9	102.633333	215400	1023800	48QTK5548923643	NF48-09	T	PK		LA	00			LA	N				PHOUDENDIN	Phou Dèndin	Phou Dendin	DENDIN PHOU	Dèndin, Phou	Dendin, Phou		1994-04-22
5	-3727182	-4954047	17.266667	106.216667	171600	1061300	48QXE2932909463	NE48-11	T	MT		VM	00			LA	N				COPOUPAN	Co Pou Pan	Co Pou Pan	POUPAN CO	Pou Pan, Co	Pou Pan, Co		1995-04-14
5	-2668780	-3685018	14.316667	106	141900	1060000	48PXA0784682981	ND48-07	T	HLL		LA	02			LA	N				PHOUTAPOUNGNOY	Phou Tapoung Noy	Phou Tapoung Noy	TAPOUNGNOY PHOU	Tapoung Noy, Phou	Tapoung Noy, Phou		2010-12-28
5	-2667476	-3682887	19.956584	100.524222	195724	1003127	47QPC5950007401	NE47-04	T	MT		LA	00			LA	V				DOIPHAMEN	Doi Pha Men	Doi Pha Men	PHAMEN DOI	Pha Men, Doi	Pha Men, Doi		2010-02-22
5	-2663918	-3677222	14.333333	105.233333	142000	1051400	48PWA2516184604	ND48-07	T	PK		LA	00			LA	N				PHOUDENMUANG	Phou Dènmuang	Phou Denmuang	DENMUANG PHOU	Dènmuang, Phou	Denmuang, Phou		1996-08-06
5	-2667628	-3683089	19.181111	101.245833	191052	1011445	47QQB3616522388	NE47-04	T	MT		LA	00			LA	N			Doi	DOIPHIPANNAM	Doi Phi Pan Nam	Doi Phi Pan Nam	PHIPANNAM DOI	Phi Pan Nam, Doi	Phi Pan Nam, Doi		2000-11-16
5	-3249543	-3679261	19.857179	100.461123	195126	1002740	47QPB5299196340	NE47-03	T	MT		TH	00			LA	N				KHUNHUAIKHOK	Khun Huai Khok	Khun Huai Khok	KHUNHUAIKHOK	Khun Huai Khok	Khun Huai Khok		2010-03-08
5	-3232367	-3665273	18.416667	103.466667	182500	1032800	48QUF3804736970	NE48-05	H	RPDS		TH	00			LA	N				KAENGAHONG	Kaeng A Hong	Kaeng A Hong	AHONG KAENG	A Hong, Kaeng	A Hong, Kaeng		1994-04-16
5	-3232366	-4577293	18.366667	103.25	182200	1031500	48QUF1510431643	NE48-05	H	RPDS		TH	00			LA	N				KENGAHONG	Kèng A Hong	Keng A Hong	AHONG KENG	A Hong, Kèng	A Hong, Keng		1994-04-16
5	-2669613	-3686298	22.333333	102.2	222000	1021200	48QTK1158072402	NF48-05	T	PK		LA	00			LA	N				YMAHO	Y Ma Ho	Y Ma Ho	YMAHO	Y Ma Ho	Y Ma Ho		1994-04-22
5	-2663758	-3676964	22.3	102.2	221800	1021200	48QTK1151168710	NF48-05	T	PK		LA	00			LA	N				SANCHOKAY	San Cho Kay	San Cho Kay	CHOKAY SAN	Cho Kay, San	Cho Kay, San		1994-04-22
5	-3725116	-4951266	22.189171	102.333735	221121	1022001	48QTK2508156183	NF48-05	T	PK		VM	00			LA	N				PHUPHASANG	Phu Pha Sang	Phu Pha Sang	PHASANG PHU	Pha Sang, Phu	Pha Sang, Phu		2010-12-23
5	-2668649	-3684803	22.45	101.683333	222700	1014100	47QQE7616685108	NF47-08	T	MT		LA	00			LA	N				TALIANTSEU	Ta Lian T’seu	Ta Lian T'seu	TALIANTSEU	Ta Lian T’seu	Ta Lian T'seu		1994-04-22
5	-2664496	-3678051	21.716667	101.766667	214300	1014600	47QQE8622304025	NF47-12	T	MTS		LA	00			LA	N				PHOUHOUAYPOUNG	Phou Houay Poung	Phou Houay Poung	HOUAYPOUNG PHOU	Houay Poung, Phou	Houay Poung, Phou		1994-04-22
6	-3715682	-4938543	22.216667	102.283333	221300	1021700	48QTK1993659321	NF48-05	T	MT		VM	00			LA	N				PHUHONAMMA	Phu Hò Nằm Ma	Phu Ho Nam Ma	HONAMMA PHU	Hò Nằm Ma, Phu	Ho Nam Ma, Phu		1995-04-14
5	-2665457	-3679581	21.85	101.766667	215100	1014600	47QQE8595818795	NF47-12	T	MT		LA	00			LA	N				KOUSANLIENGTOU	Kou San Lieng Tou	Kou San Lieng Tou	KOUSANLIENGTOU	Kou San Lieng Tou	Kou San Lieng Tou		1994-04-22
5	-2669412	-3686004	22.433333	102.1	222600	1020600	48QTK0148783677	NF48-05	T	MT		LA	00			LA	N				XANKOCHONG	Xankochong	Xankochong	XANKOCHONG	Xankochong	Xankochong		1994-04-22
5	-2663919	-3677225	21.65	101.783333	213900	1014700	47QQD8808196671	NF47-12	T	MT		LA	00			LA	N				PHOUDEODINH	Phou Deo Dinh	Phou Deo Dinh	DEODINH PHOU	Deo Dinh, Phou	Deo Dinh, Phou		1994-04-22
5	-2669133	-3685574	22.216667	101.566667	221300	1013400	47QQE6459359051	NF47-08	T	MTS		LA	00			LA	N				TIOULOUM	Tiou Loum	Tiou Loum	TIOULOUM	Tiou Loum	Tiou Loum		1994-04-22
5	-3256523	13254252	18.066452	101.183953	180359	1011102	47QQV3115898904	NE47-08	T	MT		LA,TH				LA	N	lao		Phou	PHOUTHONGHENG	Phou Thonghéng	Phou Thongheng	THONGHENG PHOU	Thonghéng, Phou	Thongheng, Phou		2012-04-04
5	-2665206	-3679196	18.008567	101.130435	180031	1010750	47QQV2556592430	NE47-08	T	MT		LA,TH				LA	N	lao		Phou	PHOUKHOSI	Phou Khôsi	Phou Khosi	KHOSI PHOU	Khôsi, Phou	Khosi, Phou		2011-10-20
5	8030663	8030663	18.123034	101.160836	180723	1010939	47QQA2863705139	NE47-08	T	MT		LA,TH				LA	N	lao		Phou	PHOUDOU	Phou Dou	Phou Dou	DOU PHOU	Dou, Phou	Dou, Phou		2012-04-04
5	-2669033	13260156	17.958847	101.116223	175732	1010658	47QQV2412286909	NE47-12	T	MT		LA,TH				LA	N	lao		Phou	PHOUTHANGHENG	Phou Thanghèng	Phou Thangheng	THANGHENG PHOU	Thanghèng, Phou	Thangheng, Phou		2012-04-04
5	-2667475	-3682886	19.987667	100.534084	195916	1003203	47QPC6050010851	NE47-04	T	MT		LA,TH				LA	V				DOIPHAMEN	Doi Pha Men	Doi Pha Men	PHAMEN DOI	Pha Men, Doi	Pha Men, Doi		2012-04-04
5	8030463	8030463	17.699167	101.010278	174157	1010037	47QQV1320758041	NE47-12	T	MT		LA,TH				LA	N	lao		Phou	PHOUTHENGVAT	Phou Thengvat	Phou Thengvat	THENGVAT PHOU	Thengvat, Phou	Thengvat, Phou		2012-04-04
5	-2665859	-3680192	19.533333	100.833333	193200	1005000	47QPB9236160871	NE47-04	T	MTS		LA	00			LA,TH	N			Doi	DOILOM	Doi Lom	Doi Lom	LOM DOI	Lom, Doi	Lom, Doi		2012-02-28
5	-2658652	-3669058	14.41197	105.402741	142443	1052410	48PWA4341493327	ND48-07	T	PASS		LA,TH				LA,TH	N	tha		Chong	CHONGBANKOK	Chong Ban Kok	Chong Ban Kok	BANKOK CHONG	Ban Kok, Chong	Ban Kok, Chong		2012-05-01
5	49384	62739	14.368224	105.293747	142206	1051737	48PWA3167188471	ND48-07	T	PASS		LA,TH				LA,TH	N	tha		Chong	CHONGPONGDAENG	Chong Pong Daeng	Chong Pong Daeng	PONGDAENG CHONG	Pong Daeng, Chong	Pong Daeng, Chong		2012-05-01
5	-2664966	-3678801	14.476232	105.472593	142834	1052821	48PWB5092900449	ND48-07	T	PASS		LA,TH				LA,TH	N	tha		Chong	CHONGKHAMMEK	Chong Kham Mek	Chong Kham Mek	KHAMMEK CHONG	Kham Mek, Chong	Kham Mek, Chong		2012-05-01
5	-2658632	-3669028	14.631275	105.527102	143753	1053138	48PWB5676417610	ND48-07	T	PASS		LA,TH				LA,TH	N	tha		Chong	CHONGBANKO	Chong Ban Ko	Chong Ban Ko	BANKO CHONG	Ban Ko, Chong	Ban Ko, Chong		2012-05-01
5	-3410152	-4846395	14.487062	105.479167	142913	1052845	48PWB5163501648	ND48-07	T	PASS		LA,TH				LA,TH	N	tha		Chong	CHONGPLAKANG	Chong Pla Kang	Chong Pla Kang	PLAKANG CHONG	Pla Kang, Chong	Pla Kang, Chong		2012-05-01
5	-2665820	-3680146	19.228223	101.258913	191342	1011532	47QQB3747327622	NE47-04	T	MT		LA,TH				LA,TH	N			Doi	DOILO	Doi Lo	Doi Lo	LO DOI	Lo, Doi	Lo, Doi		2012-02-21
5	11536670	13724186	15.168432	105.477668	151006	1052840	48PWB5131377011	ND48-03	T	HLL		LA,TH				LA,TH	N			Phu	PHUCHANDAENG	Phu Chan Daeng	Phu Chan Daeng	CHANDAENG PHU	Chan Daeng, Phu	Chan Daeng, Phu		2012-05-01
5	-2663568	-3683517	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH					V				COLDEPREAHCHAMBOT	Col de Preah Chambot	Col de Preah Chambot	PREAHCHAMBOT COLDE	Preah Chambot, Col de	Preah Chambot, Col de		2012-05-02
5	-2663568	-3683520	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH					V				CHONGPRIACHAMBAK	Chong Pria Chambak	Chong Pria Chambak	PRIACHAMBAK CHONG	Pria Chambak, Chong	Pria Chambak, Chong		2012-05-02
5	-2663568	-3683521	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH					V				CHONGPRIAPCHAMBAK	Chong Priap Chambak	Chong Priap Chambak	PRIAPCHAMBAK CHONG	Priap Chambak, Chong	Priap Chambak, Chong		2012-05-02
5	-2663568	13726093	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH					NS	tha		ช่อง	ช่องบก	ช่องบก	ช่องบก	ช่องบก	ช่องบก	ช่องบก		2012-05-02
5	11522467	13699286	15.990452	105.424658	155926	1052529	48PWC4543767926	ND48-03	H	RPDS		LA,TH					N	tha		Kaeng	KAENGKALAI	Kaeng Kalai	Kaeng Kalai	KALAI KAENG	Kalai, Kaeng	Kalai, Kaeng		2012-04-24
5	11522467	13699287	15.990452	105.424658	155926	1052529	48PWC4543767926	ND48-03	H	RPDS		LA,TH					NS	tha		แก่ง	แก่งกะไล	แก่งกะไล	แก่งกะไล	แก่งกะไล	แก่งกะไล	แก่งกะไล		2012-04-24
5	11522465	13699280	15.989331	105.386305	155922	1052311	48PWC4133467794	ND48-03	H	RPDS		LA,TH					N	tha		Kaeng	KAENGKHLONGLUANG	Kaeng Khlong Luang	Kaeng Khlong Luang	KHLONGLUANG KAENG	Khlong Luang, Kaeng	Khlong Luang, Kaeng		2012-04-24
5	11522465	13699281	15.989331	105.386305	155922	1052311	48PWC4133467794	ND48-03	H	RPDS		LA,TH					NS	tha		แก่ง	แก่งคลองหลวง	แก่งคลองหลวง	แก่งคลองหลวง	แก่งคลองหลวง	แก่งคลองหลวง	แก่งคลองหลวง		2012-04-24
5	11522466	13699282	15.996202	105.426145	155946	1052534	48PWC4559568562	ND48-03	H	RPDS		LA,TH					N	tha		Kaeng	KAENGPHALAKAI	Kaeng Phala Kai	Kaeng Phala Kai	PHALAKAI KAENG	Phala Kai, Kaeng	Phala Kai, Kaeng		2012-04-24
5	11522466	13699285	15.996202	105.426145	155946	1052534	48PWC4559568562	ND48-03	H	RPDS		LA,TH					NS	tha		แก่ง	แก่งพะลากาย	แก่งพะลากาย	แก่งพะลากาย	แก่งพะลากาย	แก่งพะลากาย	แก่งพะลากาย		2012-04-24
5	11522464	13699278	15.977147	105.373464	155838	1052224	48PWC3996266443	ND48-03	H	RPDS		LA,TH					N	tha		Kaeng	KAENGKHLONGNOI	Kaeng Khlong Noi	Kaeng Khlong Noi	KHLONGNOI KAENG	Khlong Noi, Kaeng	Khlong Noi, Kaeng		2012-04-24
5	11522464	13699279	15.977147	105.373464	155838	1052224	48PWC3996266443	ND48-03	H	RPDS		LA,TH					NS	tha		แก่ง	แก่งคลองน้อย	แก่งคลองน้อย	แก่งคลองน้อย	แก่งคลองน้อย	แก่งคลองน้อย	แก่งคลองน้อย		2012-04-24
5	8030461	13160911	17.700833	101.002222	174203	1010008	47QQV1235058216	NE47-12	T	PK		LA,TH				TH	NS	tha		เขา	เขาเมี่ยง	เขาเมี่ยง	เขาเมี่ยง	เขาเมี่ยง	เขาเมี่ยง	เขาเมี่ยง		2012-01-24
5	8030461	8030461	17.700833	101.002222	174203	1010008	47QQV1235058216	NE47-12	T	PK		LA,TH				TH	N	tha		Khao	KHAOMIANG	Khao Miang	Khao Miang	MIANG KHAO	Miang, Khao	Miang, Khao		2012-01-24
5	-3251245	-4611424	17.699941	101.000883	174200	1010003	47QQV1220958116	NE47-12	T	MT		LA,TH					V				KHAOMIENG	Khao Mieng	Khao Mieng	MIENG KHAO	Mieng, Khao	Mieng, Khao		2012-01-24
5	-3251245	11869035	17.699941	101.000883	174200	1010003	47QQV1220958116	NE47-12	T	MT		LA,TH					NS	tha		เขา	เขาเมี่ยง	เขาเมี่ยง	เขาเมี่ยง	เขาเมี่ยง	เขาเมี่ยง	เขาเมี่ยง		2012-04-04
5	-3251245	-4611415	17.699941	101.000883	174200	1010003	47QQV1220958116	NE47-12	T	MT		LA,TH					N	tha		Khao	KHAOMIANG	Khao Miang	Khao Miang	MIANG KHAO	Miang, Khao	Miang, Khao		2012-04-04
5	-3251245	-4611420	17.699941	101.000883	174200	1010003	47QQV1220958116	NE47-12	T	MT		LA,TH					V				PHUMIANG	Phu Miang	Phu Miang	MIANG PHU	Miang, Phu	Miang, Phu		2012-04-04
5	8034287	11447973	19.535	101.283611	193206	1011701	47QQB3962161623	NE47-04	T	MT		LA,TH				TH	N	tha		Phu	PHUWIT	Phu Wit	Phu Wit	WIT PHU	Wit, Phu	Wit, Phu		2012-02-21
5	8034287	11447970	19.535	101.283611	193206	1011701	47QQB3962161623	NE47-04	T	MT		LA,TH				TH	NS	tha		ภู	ภูวิทย์	ภูวิทย์	ภูวิทย์	ภูวิทย์	ภูวิทย์	ภูวิทย์		2012-02-21
5	8034280	8034281	19.504167	101.268056	193015	1011605	47QQB3803358188	NE47-04	T	MT		LA,TH					V				PHOUNHIAO	Phou Nhiao	Phou Nhiao	NHIAO PHOU	Nhiao, Phou	Nhiao, Phou		2012-02-21
5	8034280	8034280	19.504167	101.268056	193015	1011605	47QQB3803358188	NE47-04	T	MT		LA,TH					N			Phou	PHOUGNIAO	Phou Gniao	Phou Gniao	GNIAO PHOU	Gniao, Phou	Gniao, Phou		2012-02-21
5	-2664930	11447976	19.515556	101.275833	193056	1011633	47QQB3883359459	NE47-04	T	PK		LA,TH				TH	NS	tha		ภู	ภูไข่	ภูไข่	ภูไข่	ภูไข่	ภูไข่	ภูไข่		2012-02-21
5	-2664930	11447977	19.515556	101.275833	193056	1011633	47QQB3883359459	NE47-04	T	PK		LA,TH				TH	N	tha		Phu	PHUKHAI	Phu Khai	Phu Khai	KHAI PHU	Khai, Phu	Khai, Phu		2012-02-21
5	-2666863	-4850840	19.444444	101.212778	192640	1011246	47QQB3231551499	NE47-04	T	MT		LA,TH				TH	N				PHOUNHET	Phou Nhet	Phou Nhet	NHET PHOU	Nhet, Phou	Nhet, Phou		2012-02-21
5	-2666863	-3681954	19.444444	101.212778	192640	1011246	47QQB3231551499	NE47-04	T	MT		LA,TH					V				PHUNHET	Phu Nhet	Phu Nhet	NHET PHU	Nhet, Phu	Nhet, Phu		2012-02-21
5	8033364	8033364	19.469898	101.210909	192812	1011239	47QQB3208254315	NE47-04	T	MT		LA,TH					N			Phou	PHOUSOM	Phou Sôm	Phou Som	SOM PHOU	Sôm, Phou	Som, Phou		2012-02-21
5	8033364	8033374	19.469898	101.210909	192812	1011239	47QQB3208254315	NE47-04	T	MT		LA,TH					V				NHETSOM	Nhét Sôm	Nhet Som	NHETSOM	Nhét Sôm	Nhet Som		2012-02-21
5	8033414	8033414	19.298146	101.229073	191753	1011345	47QQB3423535324	NE47-04	T	MT		LA,TH					N			Doi	DOILOUANGPHRABANG	Doi Louangphrabang	Doi Louangphrabang	LOUANGPHRABANG DOI	Louangphrabang, Doi	Louangphrabang, Doi		2012-02-21
5	-3250733	-4610280	19.286447	101.237276	191711	1011414	47QQB3511434039	NE47-04	T	PK		LA,TH					V				DOILUANGPRABANG	Doi Luang Prabang	Doi Luang Prabang	LUANGPRABANG DOI	Luang Prabang, Doi	Luang Prabang, Doi		2012-02-21
5	-3250733	-4610278	19.286447	101.237276	191711	1011414	47QQB3511434039	NE47-04	T	PK		LA,TH				TH	V				DOILUANGPHRABANG	Doi Luang Phrabang	Doi Luang Phrabang	LUANGPHRABANG DOI	Luang Phrabang, Doi	Luang Phrabang, Doi		2012-02-21
5	-3250733	-4604279	19.286447	101.237276	191711	1011414	47QQB3511434039	NE47-04	T	PK		LA,TH					V				HLUANGBHRABANG	Hlūangbhrabāng	Hluangbhrabang	HLUANGBHRABANG	Hlūangbhrabāng	Hluangbhrabang		2012-02-21
5	-3252924	-3683090	19.28425	101.239972	191703	1011424	47QQB3540133800	NE47-04	T	MT		LA,TH					N	tha		Doi	DOIPHIPANNAM	Doi Phi Pan Nam	Doi Phi Pan Nam	PHIPANNAM DOI	Phi Pan Nam, Doi	Phi Pan Nam, Doi		2012-02-21
